Customer,Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins
1301,No,76,1,1,2.57,3,160.1,107,67.7,8.44,9.5
1302,No,117,1,1,3.21,1,153.2,112,81.1,13.17,11.9
1303,No,115,0,0,0,1,180,119,48,9.94,12.4
1304,No,80,1,0,0,1,239.9,121,53,7.12,9.3
1305,No,90,1,0,0.22,2,222,93,56.2,9.35,12.4
1306,No,41,1,0,0,1,143.6,117,38,7.62,8.6
1307,No,34,1,1,2.89,2,151.5,100,75.9,12.44,10.7
1308,No,109,0,1,2.51,0,217.2,138,75.1,7.28,9.3
1309,No,116,1,0,0.35,2,205,90,50.5,7.05,7.5
1310,Yes,108,1,0,0,0,198.5,99,57,13.39,9.4
1311,No,52,1,0,0.32,3,191.9,108,59.2,13.49,7.8
1312,No,85,0,0,0,3,116.2,86,40,11.49,10.1
1313,No,36,1,0,0.34,0,157.6,117,46.4,9.22,11.9
1314,No,86,1,1,3.43,2,261.2,122,97.3,10.71,12.7
1315,No,144,1,1,2.7,1,219.9,102,84,11.11,10
1316,No,128,1,1,4.32,1,142.3,73,84.2,9.74,16
1317,No,78,1,0,0,3,75,116,34,12.44,9.5
1318,No,82,1,0,0,4,185.8,36,56,13.83,5.7
1319,No,51,1,0,0,1,197.8,60,53,11.05,8.9
1320,No,72,1,1,2.21,2,138.1,113,68.1,13.01,8.2
1321,No,113,1,0,0,3,92.6,85,31,8.88,14.4
1322,No,137,1,0,0,1,147.2,119,42,9.64,10.2
1323,No,147,1,1,2.81,3,251.5,107,91.1,11.71,10.4
1324,No,74,1,0,0,0,155.7,116,42,8.69,8.1
1325,Yes,161,1,0,0,1,297.9,141,71,11.91,8.9
1326,No,48,1,0,0,1,198.2,73,51,10.14,5.1
1327,No,49,1,0,0,2,119.4,69,44,13.67,12.4
1328,No,127,1,1,1.97,0,203.8,118,77.7,13.36,7.3
1329,Yes,144,1,1,1.76,2,189.8,96,60.6,6.17,6.5
1330,No,63,1,0,0.27,3,211.8,84,58.7,11.55,10.7
1331,No,105,1,1,2.7,0,179.4,113,81,13.77,10
1332,No,73,1,1,1.7,2,173.7,117,64,10.2,6.3
1333,No,37,1,0,0,3,191.4,116,47,8.37,14
1334,No,99,1,0,0,1,54.8,92,25,8.65,7.5
1335,No,169,1,0,0,2,142.5,82,44,11.57,10
1336,No,67,1,0,0.42,1,167.8,91,47.2,8.39,8.4
1337,No,88,1,1,4.35,1,219.5,78,100.5,11.11,16.1
1338,No,103,1,0,0,1,141.3,123,46,12.68,6.4
1339,No,75,1,0,0,1,138.5,110,37,7.66,11.1
1340,No,123,1,1,1.78,3,212.3,77,75.8,12.58,6.6
1341,No,113,1,1,3.13,0,183.8,102,78.3,9.17,11.6
1342,No,124,1,0,0,3,234.4,61,56,8.97,10.4
1343,No,75,1,1,3.05,1,198.2,107,88.5,14.02,11.3
1344,No,106,1,0,0,4,207.9,91,50,8.6,14.4
1345,No,135,1,0,0,1,246.8,129,58,9.39,12.6
1346,No,91,1,0,0,0,149,115,47,12.27,8.3
1347,No,179,1,0,0,0,116.1,101,37,10.09,11.6
1348,No,133,1,0,0,3,143.8,71,41,9.2,12.9
1349,No,77,1,0,0,1,67.7,68,29,9.79,12
1350,Yes,105,1,0,0,0,226.9,106,55,9.11,11.6
1351,No,74,1,0,0,1,203.8,77,53,10.26,9
1352,No,133,1,0,0,4,221.1,133,52,8.01,8.4
1353,Yes,107,1,0,0,1,222.3,101,63,14.3,12.1
1354,No,89,0,0,0,0,206.9,134,50,8.39,10.9
1355,No,97,1,1,2.97,1,133.2,135,71.7,10.86,11
1356,Yes,84,1,0,0,3,225.9,86,62,13.78,14.3
1357,Yes,106,0,0,0,1,133.7,45,39,9.39,10.7
1358,No,105,0,0,0.31,3,150,106,54.1,14.69,10.3
1359,No,146,1,0,0,3,195.9,86,53,11.43,12.2
1360,No,87,1,0,0,1,205.2,106,44,4.98,13.4
1361,No,121,1,1,2.54,0,211.9,110,80.4,10.76,9.4
1362,No,40,1,0,0,1,115.7,105,31,6.39,9.3
1363,Yes,24,1,0,0,2,265.6,86,63,10.44,11.1
1364,No,51,1,0,0,0,169.3,111,41,6.98,12
1365,No,22,1,0,0,2,181.8,108,48,9.93,9.3
1366,No,133,1,0,0,0,227.4,90,45,3.66,4.7
1367,No,89,1,0,0,2,141.1,92,46,12.46,10.8
1368,No,101,1,0,0,0,124.8,66,44,12.86,13.4
1369,No,119,1,0,0,1,134.9,70,41,10.58,11.3
1370,No,112,1,0,0,1,261.4,108,58,7.73,11.6
1371,No,116,0,0,0.3,3,215.4,104,58,10.24,12.6
1372,No,153,1,1,4.16,0,235.6,74,101.6,11.4,15.4
1373,No,75,1,0,0,1,111.7,121,40,11.87,13.1
1374,No,184,1,0,0.21,2,151.7,93,43.1,8.93,13.1
1375,No,144,0,0,0.27,0,150,69,52.7,14.3,9.4
1376,No,120,1,0,0,3,203.3,108,57,13,7.8
1377,No,105,1,0,0.17,3,212,113,57.7,11.33,8.9
1378,No,80,1,1,2.89,4,166.4,92,77.9,11.92,10.7
1379,No,127,1,1,3.02,1,183.2,117,72.2,6.34,11.2
1380,No,78,1,0,0,0,208.9,119,57,12.62,12.8
1381,No,31,1,0,0,1,165.4,84,46,10.19,8.2
1382,No,53,1,0,0,3,57.5,95,33,13.28,11.6
1383,No,34,1,0,0,1,128.8,80,40,10.44,14
1384,No,94,1,0,0,4,181.8,85,49,10.12,9.2
1385,No,92,1,0,0.25,2,196.5,82,52.5,9.5,10.8
1386,No,155,0,0,0,2,250.8,146,56,7.63,10
1387,No,116,1,0,0.23,3,173.5,93,48.3,9.71,16.2
1388,No,87,1,0,0,2,238,97,55,8.23,10.6
1389,No,121,1,1,3.08,1,68.7,95,60.8,10.46,11.4
1390,No,143,1,1,2.08,1,141.4,130,60.8,9.32,7.7
1391,No,39,1,1,3.24,1,141.7,121,76.4,11.62,12
1392,No,124,1,0,0,0,253.5,104,54,5.9,14
1393,No,83,1,0,0,0,202.3,87,52,10.08,6.8
1394,No,83,1,1,4.75,2,191.3,95,101.5,12.54,17.6
1395,No,190,1,0,0,1,169.4,102,51,12.68,8.9
1396,No,93,1,1,2.16,2,178.7,134,67.6,8.93,8
1397,Yes,97,0,0,0.38,0,236.9,107,57.8,7.88,7.3
1398,No,108,1,0,0,2,240.2,78,61,11.52,5.2
1399,No,87,1,0,0,0,171.6,119,47,10.25,13.8
1400,No,110,1,0,0,3,151.8,106,38,6.9,11.2
1401,No,105,1,1,3.48,0,101.9,79,71.8,11.16,12.9
1402,No,82,1,0,0,0,199.3,112,51,9.67,7
1403,No,94,1,0,0,1,163.5,136,41,7.19,12.6
1404,No,151,0,0,0.26,0,198.7,70,54.6,10.48,12.4
1405,No,84,1,0,0,1,181.5,129,42,6.54,8.5
1406,No,112,1,0,0,0,170.5,113,46,9.66,11.2
1407,No,24,1,0,0,1,241.9,104,54,7.26,6.6
1408,No,148,1,1,3.05,1,241.7,84,86.5,8.29,11.3
1409,No,148,1,1,4.1,2,244.9,150,93,5.9,15.2
1410,No,85,1,0,0,2,211.5,100,52,9.23,13.3
1411,No,119,1,1,3.19,2,154,114,81.9,13.9,11.8
1412,No,157,1,1,4.05,1,219.2,102,95.5,10.3,15
1413,No,141,1,1,2.73,1,148.6,91,64.3,6.56,10.1
1414,No,102,1,0,0.33,1,271.1,80,64.3,8.6,10.3
1415,No,106,1,1,2.21,3,88.5,100,65.1,16.24,8.2
1416,No,63,1,0,0.37,0,211.2,80,60.7,11.89,12.3
1417,No,108,1,0,0,0,199.3,104,53,11.21,15.2
1418,No,64,1,1,2.03,0,180.1,106,62.3,6.38,7.5
1419,No,93,1,0,0.24,1,239.8,70,65.4,12.59,10.9
1420,Yes,80,0,0,0,2,189.1,122,52,11.16,13.9
1421,No,112,1,0,0.26,3,189.4,83,53.6,10.95,7.1
1422,No,166,1,0,0.23,0,152.1,95,39.3,6.05,9.8
1423,No,131,1,1,2.57,3,214.2,115,76.7,8.09,9.5
1424,Yes,89,1,0,0,1,326.3,112,70,8.26,7.5
1425,No,103,1,1,3.92,2,185.4,105,88.2,9.88,14.5
1426,No,100,1,0,0.21,2,235.8,130,58.1,8.8,7.3
1427,Yes,117,0,0,0,1,54.2,100,35,15.16,8.6
1428,No,101,1,0,0,1,231.3,87,59,11.24,7.2
1429,No,128,1,0,0.36,3,247.3,91,61.6,9.14,14.7
1430,No,172,1,0,0,0,172.5,85,51,12.66,5.9
1431,No,59,1,1,2.3,2,120.9,97,62,10.65,8.5
1432,No,58,0,1,2.4,1,142.8,96,72,13.62,8.9
1433,No,200,1,0,0,1,128.2,87,34,6.66,11.2
1434,No,112,1,0,0,3,206.2,122,50,8.23,12.6
1435,No,126,1,0,0,0,161.4,110,47,11.03,5.1
1436,No,56,1,0,0.32,2,91.1,90,34.2,8.97,11.9
1437,No,56,1,0,0,3,150.9,79,40,8.09,11.7
1438,No,96,1,1,2.92,2,247.6,95,93.2,12.82,10.8
1439,No,163,1,1,2.81,1,160,104,72.1,9.47,10.4
1440,Yes,107,0,0,0,3,133.3,106,39,9.15,12.9
1441,No,40,0,0,0,3,170.7,55,45,8.96,8.2
1442,Yes,92,1,0,0,2,184.7,60,54,13.1,12.3
1443,No,33,0,0,0,0,164,99,41,7.66,6.4
1444,No,84,1,1,3.05,0,214.3,112,83.5,9.41,11.3
1445,No,191,1,0,0,1,162,104,49,12.06,10.9
1446,No,123,1,0,0,1,163.1,119,49,12.47,9
1447,Yes,169,1,0,0.25,3,266.7,105,61.5,7.91,13.8
1448,No,95,1,1,3.21,1,129.5,106,76.1,12.45,11.9
1449,No,47,1,1,3.48,2,196.6,93,88.8,12.07,12.9
1450,No,121,1,0,0,0,103.3,110,29,6.46,10.7
1451,No,127,1,0,0,2,139.6,94,45,12.05,8.8
1452,No,86,1,0,0,1,83.8,121,35,12.01,6.7
1453,No,116,1,0,0.24,3,192.1,98,62.4,15.65,7.9
1454,No,161,1,0,0,1,178.1,109,43,7.33,8.5
1455,Yes,46,1,0,0,2,257.4,67,66,13.06,13.4
1456,No,127,1,0,0.33,2,221,100,55.3,8.04,6.8
1457,No,111,1,0,0,0,176.4,62,48,10.05,11.2
1458,No,166,1,0,0,0,136.1,116,39,9.07,11.3
1459,No,130,1,0,0,2,211.2,119,56,11.56,6.3
1460,No,101,0,0,0.38,0,193.7,108,52.8,9.33,11.6
1461,No,126,1,0,0,1,190.9,143,46,7.49,13
1462,No,43,1,0,0.35,0,179.3,97,55.5,12.64,8
1463,No,115,1,0,0,2,178.7,114,54,13.55,16.4
1464,No,98,1,0,0,0,216.8,86,54,9.54,11
1465,No,70,1,0,0.31,0,59.5,103,35.1,12.86,11.1
1466,No,21,1,0,0.3,1,244.7,81,59,8.4,6.6
1467,No,97,1,1,2.24,3,121.1,105,65.4,13.01,8.3
1468,No,3,0,0,0.26,1,161,96,51.6,12.25,7.7
1469,No,104,1,0,0,0,263.4,101,65,11.78,13
1470,No,115,1,0,0,2,195.9,111,53,11.35,13.2
1471,No,63,0,1,2.7,1,151.5,99,66,7.39,10
1472,No,92,1,1,2.7,2,152,95,77,13.75,10
1473,No,129,1,1,2.78,2,193,99,79.8,11.24,10.3
1474,No,158,1,0,0.33,1,175.9,105,49.3,9.42,11
1475,No,98,1,0,0,1,169.9,77,41,6.92,8.5
1476,No,120,1,1,2.86,0,244.3,140,97.6,16.12,10.6
1477,No,41,1,0,0,2,237.8,92,60,11.18,10.2
1478,No,118,1,0,0,1,136.1,120,41,10.21,11.3
1479,No,55,0,0,0,1,269.6,121,61,8.59,8.2
1480,No,25,1,0,0.14,3,119.3,87,40.4,10.58,10.5
1481,No,174,1,0,0,3,124.3,76,45,13.86,15.5
1482,No,178,1,0,0,1,275.4,150,63,9.38,13.6
1483,No,149,1,0,0.37,1,207.3,115,56.7,9.92,8.6
1484,No,52,1,0,0,2,217,104,50,7.62,11.8
1485,No,93,1,1,2.97,0,116.9,120,69.7,11.62,11
1486,No,116,1,0,0,0,160.7,69,40,7.34,8.2
1487,No,121,1,1,2.62,5,263.1,70,95.2,13.97,9.7
1488,No,55,1,1,1.97,1,207.7,91,72.7,9.99,7.3
1489,Yes,65,1,0,0.29,4,129.1,137,44.9,11.43,12.7
1490,No,85,1,0,0,1,102,95,41,13.51,10.7
1491,No,171,1,1,2.75,3,223.2,77,81.5,9.16,10.2
1492,No,131,1,0,0,1,110.9,74,29,5.78,15.8
1493,No,94,0,0,0,1,170.1,113,53,13.59,8.7
1494,No,94,1,0,0,1,206.1,49,55,11.23,13
1495,Yes,87,1,0,0,2,322.5,106,73,10.23,9.4
1496,No,105,1,0,0,2,102.8,74,42,14.09,13.2
1497,No,52,1,0,0,0,165.5,78,46,10.28,12.2
1498,No,112,1,0,0,2,101.1,119,36,10.72,10.3
1499,No,34,1,0,0,1,180.6,65,55,14.02,5
1500,No,80,1,1,1.03,1,190.3,115,65.3,12.83,3.8
1501,No,113,1,1,2.75,2,205,101,75.5,7.6,10.2
1502,No,138,0,0,0,1,169.3,82,48,10.9,9.4
1503,No,65,1,0,0,2,148.7,80,48,12.95,12.7
1504,No,105,1,1,2.35,2,147,112,65.5,9.87,8.7
1505,No,102,1,1,1.7,3,125.3,92,51,7.06,6.3
1506,Yes,78,0,0,0,1,236.8,141,63,13.27,9.5
1507,Yes,122,1,0,0.29,4,157.1,134,45.9,9.25,8.5
1508,No,165,1,1,4.32,0,111.6,140,81.2,10.67,16
1509,No,74,1,0,0.45,2,225.2,93,61.5,10.76,9.1
1510,No,90,1,0,0,1,246.4,83,56,8.02,7.6
1511,No,101,1,1,2.57,2,219.7,137,79.7,9.34,9.5
1512,No,149,1,1,3.05,2,264.4,102,94.5,10.98,11.3
1513,No,104,1,0,0.23,2,182.9,113,54.3,11.98,5.5
1514,No,73,1,0,0,4,183.4,80,52,12.1,7.5
1515,No,148,1,1,3.32,1,252.9,129,101.2,14.22,12.3
1516,No,145,1,0,0,2,187.9,110,49,9.85,4.8
1517,No,140,1,0,0,1,149.8,134,40,8.22,8.1
1518,No,70,1,0,0.17,0,126.3,99,35.7,7.08,9.6
1519,No,66,1,1,1.46,2,254.9,108,78.6,12.16,5.4
1520,Yes,132,1,0,0,4,197.8,66,46,6.7,10.9
1521,Yes,88,1,0,0,4,166.7,61,44,8.97,6.8
1522,No,99,1,0,0,2,140.7,88,42,10.55,12.4
1523,No,125,1,1,2.75,1,120.5,104,67.5,11.39,10.2
1524,Yes,134,1,0,0,0,296,93,70,11.32,12.3
1525,No,116,1,1,2.97,1,182.8,122,79.7,10.64,11
1526,No,85,1,0,0,4,183.4,111,46,8.44,9.9
1527,No,124,1,0,0,3,178.3,102,51,11.75,10.9
1528,No,112,1,0,0,2,185.4,114,48,9.57,10
1529,No,121,1,1,2.73,4,237.1,63,85.3,10.28,10.1
1530,No,79,1,0,0,2,236.8,135,57,9.32,10.4
1531,No,65,1,1,3.38,4,208.8,119,81.8,7.11,12.5
1532,No,40,1,1,1.67,2,148.1,74,56.7,8.48,6.2
1533,No,85,1,0,0,1,176.4,122,50,11.25,11.5
1534,No,90,1,1,3,0,193.3,66,86,13.17,11.1
1535,No,81,1,0,0,2,173.2,80,50,11.81,11.8
1536,No,94,1,0,0,3,212.1,98,53,9.47,8.4
1537,No,185,1,1,2.03,1,189.8,126,67.3,8.17,7.5
1538,No,107,1,1,3.89,2,283.4,104,106.9,11.21,14.4
1539,Yes,1,1,0,0,5,182.1,106,43,6.75,10
1540,No,90,1,1,3.48,1,71.2,82,62.8,9.08,12.9
1541,No,101,1,1,2.21,2,118.9,112,62.1,11.42,8.2
1542,No,62,1,1,2.75,0,137.3,95,66.5,9.21,10.2
1543,No,59,1,0,0.28,3,160.9,95,51.8,12.56,5
1544,No,111,1,0,0,4,229.4,107,58,10.71,10.4
1545,No,15,0,0,0,2,141.4,80,35,6.2,8.1
1546,No,120,1,1,1.94,2,221.9,114,79.4,12.74,7.2
1547,No,75,1,0,0,2,147.5,110,42,9.59,16.4
1548,No,109,1,0,0,0,200.1,72,60,15.05,11.9
1549,No,39,1,0,0,0,93.3,83,33,9.98,6.5
1550,No,108,1,0,0,2,73.8,105,25,7.17,10.9
1551,Yes,71,0,0,0,3,178.2,113,45,8.39,13.6
1552,No,35,1,0,0.32,2,149.3,113,49.2,12.11,8.9
1553,No,124,1,0,0,2,254.3,113,50,3.95,11.8
1554,No,98,1,0,0.39,2,136.1,82,40.9,7.82,10.1
1555,No,150,1,0,0.26,1,146.3,133,45.6,10.14,13.1
1556,No,181,1,1,2.86,1,190.3,93,82.6,12.45,10.6
1557,No,119,1,1,3.13,1,132,100,69.3,8.67,11.6
1558,Yes,105,1,0,0,0,281.3,124,74,15.08,8.7
1559,No,78,1,1,2.92,6,210.3,116,82.2,9.61,10.8
1560,No,31,1,1,1.59,0,100.1,54,53.9,12.32,5.9
1561,No,104,1,0,0,1,156.2,93,43,9.65,13.1
1562,No,99,1,1,2.08,3,244.1,71,79.8,10.17,7.7
1563,No,51,1,1,2.24,0,276.7,121,87.4,10.19,8.3
1564,No,90,1,0,0,1,200.9,92,49,8.22,8.9
1565,No,79,1,0,0,1,41.9,124,26,10.55,11.4
1566,No,119,1,0,0.39,1,176.8,90,53.9,11.24,7.5
1567,Yes,40,1,0,0,6,81.7,123,32,10.51,11.3
1568,No,77,1,1,3.05,0,204.9,84,82.5,10.05,11.3
1569,No,58,1,1,2.57,1,194.5,110,77.7,10.69,9.5
1570,No,136,0,0,0,3,256.8,90,64,11.51,9.1
1571,No,119,1,0,0,3,98.8,97,30,7.35,10
1572,No,148,0,0,0,2,148.2,138,39,7.98,8.6
1573,No,88,1,0,0,1,218.2,76,52,8.47,8
1574,No,110,1,0,0,3,185.1,100,46,8.26,6.3
1575,No,91,1,1,1.51,1,175.3,96,68.1,13.12,5.6
1576,No,112,1,1,3.11,4,225.2,89,92.1,12.84,11.5
1577,No,112,1,0,0.27,2,217.1,76,57.7,10.26,9.4
1578,No,111,1,0,0,1,214.3,118,55,10.43,12
1579,No,137,1,0,0.26,0,144,90,42.6,9.08,12.3
1580,No,122,1,0,0,3,173.6,110,38,4.59,9.7
1581,No,69,1,1,4.43,0,268.8,78,111.3,12.33,16.4
1582,No,91,1,0,0,3,189.3,100,53,11.97,9.9
1583,No,129,1,1,4.43,1,192.8,103,92.3,8.85,16.4
1584,No,103,1,0,0,3,173.5,83,51,12.22,9.7
1585,Yes,88,1,0,0,4,73.3,86,27,8.07,8.2
1586,Yes,61,1,1,1.73,4,187.5,124,62.3,7.33,6.4
1587,No,47,1,1,2.08,2,165,89,59.8,6.37,7.7
1588,No,75,1,1,3.54,3,163.6,132,76.4,7.34,13.1
1589,No,105,1,0,0,4,162.3,99,46,10.63,11.1
1590,No,146,0,0,0,2,160.1,63,45,10.42,9.2
1591,No,123,1,0,0.15,3,211,92,56.5,10.85,9.8
1592,No,124,1,1,2.4,1,161.2,109,69,10.21,8.9
1593,Yes,152,1,0,0,1,317.8,60,68,7.65,10.4
1594,No,58,1,0,0.29,2,243.1,105,63.9,11.57,7.8
1595,No,56,1,0,0,4,222.7,133,62,13.85,13.6
1596,No,123,1,0,0,0,128.7,126,32,5.88,10.8
1597,No,67,0,0,0,2,120.9,58,41,11.75,11.4
1598,No,90,1,1,3,2,185.6,106,81,10.99,11.1
1599,No,84,1,0,0,1,75.3,96,29,9,12.3
1600,No,101,1,1,3.92,1,144.1,144,78.2,8.38,14.5
1601,No,93,1,0,0,3,266,120,57,6.51,13.1
1602,Yes,124,0,0,0,3,157.8,71,45,10.16,10
1603,No,90,1,0,0,3,113.2,108,36,9.47,14.1
1604,No,137,1,0,0.45,4,230.2,113,62.5,11.02,10.7
1605,No,77,1,1,1.92,2,209.7,73,71.2,9.18,7.1
1606,No,25,1,0,0.26,2,178.8,90,45.6,7.06,8.4
1607,No,152,1,0,0,2,141.5,102,47,13.15,3.4
1608,No,126,1,0,0,1,122.4,88,34,7.19,11.5
1609,No,99,1,0,0,3,146.7,64,49,13.7,8.9
1610,No,85,1,1,1.7,5,283.2,110,86,11.99,6.3
1611,No,109,1,0,0,1,217,115,55,10.35,8.2
1612,No,127,0,0,0.3,1,256.5,87,66,11.11,13
1613,No,105,1,1,2.4,1,186.9,114,78,12.82,8.9
1614,No,98,1,0,0.3,3,126.3,102,39,8.34,9.4
1615,No,107,1,0,0.47,3,212.1,95,53.7,7.51,7.7
1616,Yes,55,1,1,2.97,4,130.5,114,69.7,10.42,11
1617,No,85,1,0,0,0,212.3,107,56,11.42,7.7
1618,No,64,1,0,0.24,1,154,67,48.4,11.29,3.5
1619,No,116,1,1,3.08,5,193.4,112,84.8,12.03,11.4
1620,No,53,1,0,0,0,168.8,97,48,11.02,10.9
1621,No,70,1,0,0,0,148.4,110,48,13.36,8.9
1622,Yes,25,1,0,0,1,264.9,80,69,14.06,8.4
1623,No,80,1,0,0,3,51.5,90,23,8.2,9.5
1624,No,114,1,0,0.4,1,169.6,85,38,2.95,7.4
1625,No,98,0,0,0,1,158.4,71,53,15.33,2.1
1626,Yes,155,1,0,0,0,203.4,100,51,9.55,8.9
1627,No,54,0,0,0,1,214.1,77,57,12.03,10.1
1628,No,80,1,0,0,1,199.8,138,49,8.36,5.5
1629,No,107,1,1,2.03,1,114.3,132,57.3,9.99,7.5
1630,No,68,1,0,0,1,237.1,105,60,11.18,13.2
1631,No,142,1,0,0.42,0,216.8,134,57.2,9.39,8.3
1632,No,135,0,0,0,1,186,107,38,3.3,12.9
1633,No,134,1,0,0,0,141.7,95,42,10.28,8.8
1634,No,97,1,0,0,1,151.6,107,39,7.77,14.7
1635,No,73,1,1,3.11,0,194.4,104,80.1,8.8,11.5
1636,Yes,184,1,0,0,1,236.4,73,65,14.37,13.8
1637,No,99,1,1,1.97,2,87.7,103,53.7,11.15,7.3
1638,No,154,1,0,0,3,191.4,93,50,10.27,10.2
1639,No,70,1,0,0,0,175.4,130,44,7.98,11.6
1640,No,115,1,0,0,3,132,90,40,9.88,0
1641,No,86,1,0,0,2,126.3,115,36,8.44,9.8
1642,No,116,0,1,1.86,1,175.5,137,66.6,10.53,6.9
1643,Yes,159,1,0,0,1,189.1,105,54,12.31,10.4
1644,No,107,1,0,0,2,167.3,100,43,8.2,6.7
1645,No,122,1,0,0,0,144.2,87,43,10.61,9.5
1646,No,99,1,0,0.28,1,145.6,102,47.8,11.55,11.4
1647,No,108,1,1,2.57,2,169.8,136,69.7,8.69,9.5
1648,No,101,1,1,3.51,2,114.1,95,69.1,8.08,13
1649,Yes,118,1,1,2.59,5,170.8,114,71.9,9.98,9.6
1650,No,96,0,0,0,2,200.6,117,59,14.48,11.2
1651,Yes,81,1,1,2.48,4,167.9,147,69.8,9.54,9.2
1652,No,147,1,0,0,3,130.6,83,40,10.41,15.6
1653,No,65,1,1,2.4,1,158.1,104,79,16.11,8.9
1654,Yes,19,1,0,0,1,259.4,116,68,13.49,9.5
1655,No,96,1,1,2.78,3,248.8,124,82.8,7.02,10.3
1656,No,123,1,0,0,3,260.9,85,59,8.43,13.3
1657,No,120,1,0,0.26,1,192.6,123,53.6,10.32,10.8
1658,No,135,0,1,1.57,2,127.7,54,55.7,10.75,5.8
1659,No,130,1,0,0,0,124.3,70,45,13.54,3.5
1660,Yes,150,1,0,0,4,136.6,112,42,10.47,12.2
1661,No,115,1,1,3.11,1,222.6,81,86.1,9.52,11.5
1662,No,106,1,0,0.25,2,165.3,118,48.5,10.5,8.5
1663,No,121,1,0,0,1,181.5,121,50,10.92,8.5
1664,No,155,1,0,0,1,190.3,123,58,15.07,8
1665,No,66,1,1,2.3,0,141.7,87,70,13.42,8.5
1666,No,96,1,1,3.62,0,108.6,90,72.2,10.32,13.4
1667,Yes,133,0,1,4.16,2,221.1,137,102.6,13.25,15.4
1668,No,121,1,1,2.86,1,126.3,84,68.6,10.48,10.6
1669,No,28,1,0,0,3,236.8,102,55,8.36,9.7
1670,No,120,1,0,0.21,0,185.7,133,54.1,11.76,16.9
1671,Yes,127,0,0,0,2,242.2,102,61,11.31,13.9
1672,No,59,1,0,0,1,155.2,79,47,11.77,8.7
1673,No,80,1,0,0.23,3,202.4,118,59.3,13.01,9.2
1674,No,150,1,1,1.94,0,209.8,112,68.4,7.75,7.2
1675,No,148,1,1,2.67,1,158.7,91,67.7,8.03,9.9
1676,No,164,1,1,3.56,1,238.8,100,96.6,11.5,13.2
1677,No,10,1,0,0,2,183,103,50,10.74,8.7
1678,No,78,1,0,0,0,225.1,67,56,9.96,14.6
1679,No,149,1,1,2.94,1,206.7,79,79.4,8.73,10.9
1680,Yes,121,1,0,0.21,0,144.8,126,44.1,10.03,13.3
1681,No,27,1,0,0,3,177.6,121,56,14.84,7.6
1682,No,117,1,1,1.19,0,221.3,82,63.9,8.38,4.4
1683,Yes,105,1,0,0,6,106.4,71,39,12.01,5.3
1684,No,97,1,1,1.65,1,283.1,93,80.5,9.27,6.1
1685,No,161,1,0,0,2,72.8,120,36,13.36,11.8
1686,No,107,1,0,0,1,86.8,95,24,5.41,13.2
1687,No,106,1,0,0,3,208.3,89,50,8.47,15.9
1688,Yes,103,1,0,0,8,150.6,125,40,8.46,10.4
1689,No,64,1,0,0,1,219.6,126,64,15.17,9.7
1690,Yes,97,0,0,0,4,145,103,50,14.72,11
1691,No,122,1,1,2.27,3,195.4,83,79.7,13.41,8.4
1692,No,86,1,0,0,1,223.9,75,52,7.79,7.3
1693,No,11,1,1,1.62,3,190.6,86,68.2,11.01,6
1694,Yes,123,1,0,0,4,123.2,104,38,9.5,12.9
1695,No,96,1,0,0,2,98.2,100,43,15.36,7.6
1696,No,83,1,0,0,2,159.3,104,45,10.12,9.5
1697,No,16,1,0,0,1,209.5,89,51,8.64,8.8
1698,No,56,1,0,0.3,1,253.2,95,63,9.4,4.4
1699,Yes,118,0,1,3,4,156.5,122,75,10.46,11.1
1700,No,22,1,1,3.43,3,182.1,94,79.3,8.23,12.7
1701,No,83,1,1,2.84,0,107.9,90,59.4,7.02,10.5
1702,No,92,0,0,0,0,264.3,91,59,8.05,9.3
1703,No,66,1,0,0,1,146.4,107,42,9.83,7.8
1704,No,66,1,0,0,2,256.3,135,59,9.01,6.2
1705,No,149,1,1,3.86,1,198.9,77,96.6,13.7,14.3
1706,No,43,1,0,0.38,3,27,117,22.8,8.05,10.7
1707,No,105,1,0,0,2,140.6,109,40,8.93,6.8
1708,No,167,1,0,0,0,207.6,88,47,6.62,14.1
1709,No,13,1,0,0,1,146.4,74,38,7.43,11.3
1710,No,88,1,0,0.31,1,181.5,116,50.1,9.35,10.5
1711,No,95,1,1,3.21,0,40.9,126,51.1,6.67,11.9
1712,Yes,61,1,1,2.75,2,105,78,61.5,9.03,10.2
1713,No,95,1,0,0,2,157.3,116,44,9.88,8.4
1714,No,92,1,1,3.27,2,243.1,92,92.7,10.69,12.1
1715,No,18,1,0,0,1,273.6,93,57,5.73,8.2
1716,No,73,1,0,0,2,241.7,115,56,8.43,11.1
1717,No,46,1,0,0,3,196.7,85,51,10.3,11.2
1718,No,144,1,1,1,0,105,86,39,6.09,3.7
1719,No,92,1,0,0,0,249.4,118,61,10.58,9.1
1720,No,86,1,0,0,0,83.5,96,33,11.06,12.6
1721,No,33,0,0,0,1,190.6,100,47,8.09,13
1722,No,132,1,1,1.92,2,113.2,96,62.2,13.5,7.1
1723,No,68,1,0,0,2,219.6,97,50,7.06,10.8
1724,No,130,1,0,0.32,0,252,101,61.2,8.51,5.7
1725,Yes,92,0,0,0,1,62.6,111,26,9.03,10.4
1726,No,175,1,0,0,1,132,95,43,11.56,8.7
1727,Yes,162,1,0,0.33,2,217.6,87,64.3,13.95,10.4
